testing_type,testing_cat,prob_inf,prob_inf_cat,sens_type,symptom_screening,symptom_cat,risk_multiplier,risk_multi_cat,rapid_test_multiplier,rapid_test_cat,if_threshold,time_step,metric,n,mean,sd,median,p025,p100,p250,p750,p900,p975,min,max,n_missing,n_infinite,n_nan,n_total,relative_time,metric_cat
no_testing,No testing,5e-4,"50 per 100,000",NA,TRUE,With symptom screening,2,2x,NA,NA,0,71,cume_n_infection_daily,3000,807.6423333333333,152.34056952848655,766.25,620.9875,653.5,687,899,1029,1170.025,378.5,1424,0,0,0,3000,1,Cumulative infectious days
no_testing,No testing,5e-4,"50 per 100,000",NA,TRUE,With symptom screening,2,2x,NA,NA,0,72,cume_n_infection_daily,3000,979.8538333333333,176.52256359209323,926.75,763.9875,803.5,842.375,1092,1236,1403,462.5,1665.5,0,0,0,3000,2,Cumulative infectious days
no_testing,No testing,5e-4,"50 per 100,000",NA,TRUE,With symptom screening,2,2x,NA,NA,0,73,cume_n_infection_daily,3000,1160.7213333333334,207.6730741176141,1099.5,910.9875,952.45,996,1287.125,1464.5,1654.0375000000001,534.5,1936.5,0,0,0,3000,3,Cumulative infectious days
no_testing,No testing,5e-4,"50 per 100,000",NA,TRUE,With symptom screening,2,2x,NA,NA,0,74,cume_n_infection_daily,3000,1349.8573333333334,242.10018720859696,1282.25,1059,1105.5,1157.375,1493,1707.1499999999999,1932.0875000000003,611.5,2241,0,0,0,3000,4,Cumulative infectious days
no_testing,No testing,5e-4,"50 per 100,000",NA,TRUE,With symptom screening,2,2x,NA,NA,0,75,cume_n_infection_daily,3000,1555.9503333333334,277.16926922217755,1483.5,1218.9875,1275.5,1334,1717,1962.1,2221.5249999999996,744,2593.5,0,0,0,3000,5,Cumulative infectious days
no_testing,No testing,5e-4,"50 per 100,000",NA,TRUE,With symptom screening,2,2x,NA,NA,0,76,cume_n_infection_daily,3000,1774.0286666666666,311.7226462433379,1691.75,1396.975,1459,1524,1952.25,2232,2529.55,870,2959,0,0,0,3000,6,Cumulative infectious days
no_testing,No testing,5e-4,"50 per 100,000",NA,TRUE,With symptom screening,2,2x,NA,NA,0,77,cume_n_infection_daily,3000,1995.5495,345.51746879161317,1907.75,1583.4875,1647.5,1719.875,2186.625,2501.6000000000004,2830.025,947.5,3317.5,0,0,0,3000,7,Cumulative infectious days
no_testing,No testing,5e-4,"50 per 100,000",NA,TRUE,With symptom screening,2,2x,NA,NA,0,78,cume_n_infection_daily,3000,2207.547666666667,381.4104722963805,2107.25,1764.9875,1828.5,1899,2415.625,2768.5999999999995,3133.6375000000003,1022,3678.5,0,0,0,3000,8,Cumulative infectious days
no_testing,No testing,5e-4,"50 per 100,000",NA,TRUE,With symptom screening,2,2x,NA,NA,0,79,cume_n_infection_daily,3000,2386.3945,424.1594476515807,2278.75,1888.4624999999999,1965,2041.5,2623,3006,3411.0375000000004,1055.5,4004.5,0,0,0,3000,9,Cumulative infectious days
no_testing,No testing,5e-4,"50 per 100,000",NA,TRUE,With symptom screening,2,2x,NA,NA,0,80,cume_n_infection_daily,3000,2518.173333333333,471.39870584129227,2392,1938.9624999999999,2037.9499999999998,2142.875,2785.25,3207.5,3652.5,1055.5,4296.5,0,0,0,3000,10,Cumulative infectious days
no_testing,No testing,5e-4,"50 per 100,000",NA,TRUE,With symptom screening,2,2x,NA,NA,0,81,cume_n_infection_daily,3000,2602.7965,516.2543013596181,2461.25,1942.4875,2064.9500000000003,2195,2904.125,3357.1,3853.0375000000004,1055.5,4550.5,0,0,0,3000,11,Cumulative infectious days
no_testing,No testing,5e-4,"50 per 100,000",NA,TRUE,With symptom screening,2,2x,NA,NA,0,82,cume_n_infection_daily,3000,2648.6493333333333,553.9159859636275,2500.5,1942.4875,2065,2205.5,2978.125,3461.1,3977,1055.5,4756,0,0,0,3000,12,Cumulative infectious days
no_testing,No testing,5e-4,"50 per 100,000",NA,TRUE,With symptom screening,2,2x,NA,NA,0,83,cume_n_infection_daily,3000,2667.956833333333,578.3564073573342,2511.25,1942.4875,2065,2205.5,3020.5,3524.2,4057.5375,1055.5,4935.5,0,0,0,3000,13,Cumulative infectious days
no_testing,No testing,5e-4,"50 per 100,000",NA,TRUE,With symptom screening,2,2x,NA,NA,0,84,cume_n_infection_daily,3000,2673.9376666666667,589.7897090615099,2511.25,1942.4875,2065,2205.5,3026.625,3536.05,4102.5250000000005,1055.5,5059,0,0,0,3000,14,Cumulative infectious days
no_testing,No testing,5e-4,"50 per 100,000",NA,TRUE,With symptom screening,4,4x,NA,NA,0,67,cume_n_infection_daily,1000,183.4705,36.13881422575516,176.5,135,143.5,155,207,235.5,262.525,107,320.5,0,0,0,1000,-3,Cumulative infectious days
no_testing,No testing,5e-4,"50 per 100,000",NA,TRUE,With symptom screening,4,4x,NA,NA,0,68,cume_n_infection_daily,1000,366.8465,71.82459509256012,352.25,270.97499999999997,288.45,309.5,412,470.5,522.525,213.5,628,0,0,0,1000,-2,Cumulative infectious days
no_testing,No testing,5e-4,"50 per 100,000",NA,TRUE,With symptom screening,4,4x,NA,NA,0,69,cume_n_infection_daily,1000,550.757,106.69987729521911,531.5,409.48749999999995,435.95,465.5,614.5,705,789.5250000000001,316.5,934,0,0,0,1000,-1,Cumulative infectious days
no_testing,No testing,5e-4,"50 per 100,000",NA,TRUE,With symptom screening,4,4x,NA,NA,0,70,cume_n_infection_daily,1000,665.1665,128.15676019209027,636.25,501.475,529.95,563.5,745.5,846.8500000000001,969.6999999999998,378,1102.5,0,0,0,1000,0,Cumulative infectious days
no_testing,No testing,5e-4,"50 per 100,000",NA,TRUE,With symptom screening,4,4x,NA,NA,0,71,cume_n_infection_daily,1000,808.483,151.2843205909213,772,616,654,686.5,903.125,1019.1500000000001,1170.05,453,1334,0,0,0,1000,1,Cumulative infectious days
no_testing,No testing,5e-4,"50 per 100,000",NA,TRUE,With symptom screening,4,4x,NA,NA,0,72,cume_n_infection_daily,1000,980.9395,175.3641273662231,934.5,760.9625,802.45,842.5,1095.875,1224.1,1404.1625,559.5,1606,0,0,0,1000,2,Cumulative infectious days
no_testing,No testing,5e-4,"50 per 100,000",NA,TRUE,With symptom screening,4,4x,NA,NA,0,73,cume_n_infection_daily,1000,1162.0255,206.56189124488733,1113.5,907.4875,949.5,994.5,1292,1448.3000000000002,1655.5375,667.5,1899,0,0,0,1000,3,Cumulative infectious days
no_testing,No testing,5e-4,"50 per 100,000",NA,TRUE,With symptom screening,4,4x,NA,NA,0,74,cume_n_infection_daily,1000,1365.153,244.35034926143277,1318.5,1053.975,1103.95,1166.5,1509.625,1702.75,1955.1125,783.5,2214,0,0,0,1000,4,Cumulative infectious days
no_testing,No testing,5e-4,"50 per 100,000",NA,TRUE,With symptom screening,4,4x,NA,NA,0,75,cume_n_infection_daily,1000,1615.41,286.7183859344092,1559,1226.4875,1291.3000000000002,1383,1793.25,2020.5500000000002,2319.7249999999995,950,2552.5,0,0,0,1000,5,Cumulative infectious days
no_testing,No testing,5e-4,"50 per 100,000",NA,TRUE,With symptom screening,4,4x,NA,NA,0,76,cume_n_infection_daily,1000,1900.5395,325.4942767760502,1835.75,1424.8,1536.95,1652.5,2096,2355.6000000000004,2698.6749999999997,1099,2975.5,0,0,0,1000,6,Cumulative infectious days
no_testing,No testing,5e-4,"50 per 100,000",NA,TRUE,With symptom screening,4,4x,NA,NA,0,77,cume_n_infection_daily,1000,2198.628,358.4247479121886,2127,1683.4875,1800.8500000000001,1922.25,2413.875,2696.7999999999997,3065.837499999999,1313.5,3418.5,0,0,0,1000,7,Cumulative infectious days
no_testing,No testing,5e-4,"50 per 100,000",NA,TRUE,With symptom screening,4,4x,NA,NA,0,78,cume_n_infection_daily,1000,2480.246,395.81521657165945,2387.75,1951.4,2065.2,2168,2714.25,3033.6,3433.4249999999993,1498.5,3853,0,0,0,1000,8,Cumulative infectious days
no_testing,No testing,5e-4,"50 per 100,000",NA,TRUE,With symptom screening,4,4x,NA,NA,0,79,cume_n_infection_daily,1000,2710.885,450.4206601012503,2624,2167.4125,2242.45,2336.875,2976.5,3356.15,3788.1499999999996,1531.5,4291,0,0,0,1000,9,Cumulative infectious days
no_testing,No testing,5e-4,"50 per 100,000",NA,TRUE,With symptom screening,4,4x,NA,NA,0,80,cume_n_infection_daily,1000,2872.336,516.9521424867312,2806.5,2235.4875,2336.9500000000003,2447,3178.75,3606.1,4111.1125,1531.5,4682.5,0,0,0,1000,10,Cumulative infectious days
no_testing,No testing,5e-4,"50 per 100,000",NA,TRUE,With symptom screening,4,4x,NA,NA,0,81,cume_n_infection_daily,1000,2968.655,574.9785942614376,2864,2242.9500000000003,2364.9500000000003,2504.875,3309.25,3794.75,4362.125,1531.5,5044,0,0,0,1000,11,Cumulative infectious days
no_testing,No testing,5e-4,"50 per 100,000",NA,TRUE,With symptom screening,4,4x,NA,NA,0,82,cume_n_infection_daily,1000,3019.109,618.4147754165108,2876,2242.9500000000003,2367.25,2522.875,3381.25,3909.5,4509.112499999999,1531.5,5375.5,0,0,0,1000,12,Cumulative infectious days
no_testing,No testing,5e-4,"50 per 100,000",NA,TRUE,With symptom screening,4,4x,NA,NA,0,83,cume_n_infection_daily,1000,3040.1315,644.40857797916,2887.5,2242.9500000000003,2367.25,2523.375,3421,3977.9,4564.424999999999,1531.5,5661.5,0,0,0,1000,13,Cumulative infectious days
no_testing,No testing,5e-4,"50 per 100,000",NA,TRUE,With symptom screening,4,4x,NA,NA,0,84,cume_n_infection_daily,1000,3046.7275,656.3309003425745,2887.5,2242.9500000000003,2367.25,2523.375,3427.125,4000.15,4587.7375,1531.5,5784,0,0,0,1000,14,Cumulative infectious days
no_testing,No testing,5e-4,"50 per 100,000",NA,TRUE,With symptom screening,10,10x,NA,NA,0,67,cume_n_infection_daily,1000,183.4705,36.13881422575516,176.5,135,143.5,155,207,235.5,262.525,107,320.5,0,0,0,1000,-3,Cumulative infectious days
no_testing,No testing,5e-4,"50 per 100,000",NA,TRUE,With symptom screening,10,10x,NA,NA,0,68,cume_n_infection_daily,1000,366.8465,71.82459509256012,352.25,270.97499999999997,288.45,309.5,412,470.5,522.525,213.5,628,0,0,0,1000,-2,Cumulative infectious days
no_testing,No testing,5e-4,"50 per 100,000",NA,TRUE,With symptom screening,10,10x,NA,NA,0,69,cume_n_infection_daily,1000,550.757,106.69987729521911,531.5,409.48749999999995,435.95,465.5,614.5,705,789.5250000000001,316.5,934,0,0,0,1000,-1,Cumulative infectious days
no_testing,No testing,5e-4,"50 per 100,000",NA,TRUE,With symptom screening,10,10x,NA,NA,0,70,cume_n_infection_daily,1000,665.1665,128.15676019209027,636.25,501.475,529.95,563.5,745.5,846.8500000000001,969.6999999999998,378,1102.5,0,0,0,1000,0,Cumulative infectious days
no_testing,No testing,5e-4,"50 per 100,000",NA,TRUE,With symptom screening,10,10x,NA,NA,0,71,cume_n_infection_daily,1000,808.483,151.2843205909213,772,616,654,686.5,903.125,1019.1500000000001,1170.05,453,1334,0,0,0,1000,1,Cumulative infectious days
no_testing,No testing,5e-4,"50 per 100,000",NA,TRUE,With symptom screening,10,10x,NA,NA,0,72,cume_n_infection_daily,1000,980.9395,175.3641273662231,934.5,760.9625,802.45,842.5,1095.875,1224.1,1404.1625,559.5,1606,0,0,0,1000,2,Cumulative infectious days
no_testing,No testing,5e-4,"50 per 100,000",NA,TRUE,With symptom screening,10,10x,NA,NA,0,73,cume_n_infection_daily,1000,1162.0255,206.56189124488733,1113.5,907.4875,949.5,994.5,1292,1448.3000000000002,1655.5375,667.5,1899,0,0,0,1000,3,Cumulative infectious days
no_testing,No testing,5e-4,"50 per 100,000",NA,TRUE,With symptom screening,10,10x,NA,NA,0,74,cume_n_infection_daily,1000,1405.3435,273.6359093186028,1393.75,1055.4875,1104.45,1167.375,1551.5,1772.9,2065.5875,783.5,2375.5,0,0,0,1000,4,Cumulative infectious days
no_testing,No testing,5e-4,"50 per 100,000",NA,TRUE,With symptom screening,10,10x,NA,NA,0,75,cume_n_infection_daily,1000,1788.4045,373.08240592577044,1726.25,1229.4624999999999,1295,1549.75,2028.875,2287.85,2619.5,950,3013.5,0,0,0,1000,5,Cumulative infectious days
no_testing,No testing,5e-4,"50 per 100,000",NA,TRUE,With symptom screening,10,10x,NA,NA,0,76,cume_n_infection_daily,1000,2277.435,440.2747103747791,2227.75,1429.4875,1751.85,1978,2561.125,2851.55,3221.2374999999997,1099,3650,0,0,0,1000,6,Cumulative infectious days
no_testing,No testing,5e-4,"50 per 100,000",NA,TRUE,With symptom screening,10,10x,NA,NA,0,77,cume_n_infection_daily,1000,2806.5835,466.00589832643215,2746.5,1936.45,2246.85,2484.375,3100.375,3421.05,3827.5999999999995,1552.5,4277.5,0,0,0,1000,7,Cumulative infectious days
no_testing,No testing,5e-4,"50 per 100,000",NA,TRUE,With symptom screening,10,10x,NA,NA,0,78,cume_n_infection_daily,1000,3299.309,489.9188780053551,3214,2419.4875,2746.95,2979.5,3626.5,3971.55,4385.812499999999,2001.5,4876,0,0,0,1000,8,Cumulative infectious days
no_testing,No testing,5e-4,"50 per 100,000",NA,TRUE,With symptom screening,10,10x,NA,NA,0,79,cume_n_infection_daily,1000,3683.871,554.3552851205994,3477.75,2914.5,3122.85,3256.875,4072.625,4487.8,4940.6375,2223,5435,0,0,0,1000,9,Cumulative infectious days
no_testing,No testing,5e-4,"50 per 100,000",NA,TRUE,With symptom screening,10,10x,NA,NA,0,80,cume_n_infection_daily,1000,3928.601,661.5428033617172,3849.5,3128,3259.5,3370.375,4332,4916.700000000001,5383.5625,2223,5943.5,0,0,0,1000,10,Cumulative infectious days
no_testing,No testing,5e-4,"50 per 100,000",NA,TRUE,With symptom screening,10,10x,NA,NA,0,81,cume_n_infection_daily,1000,4054.6905,752.2956258469262,3994,3141.5,3291.75,3432,4477.75,5158,5811.05,2223,6374,0,0,0,1000,11,Cumulative infectious days
no_testing,No testing,5e-4,"50 per 100,000",NA,TRUE,With symptom screening,10,10x,NA,NA,0,82,cume_n_infection_daily,1000,4113.0945,809.2065431948133,4006.5,3141.5,3291.75,3447.75,4553.875,5300.6500000000005,5955.7249999999995,2223,6927,0,0,0,1000,12,Cumulative infectious days
no_testing,No testing,5e-4,"50 per 100,000",NA,TRUE,With symptom screening,10,10x,NA,NA,0,83,cume_n_infection_daily,1000,4134.8765,836.7587876840712,4006.5,3141.5,3291.75,3448.375,4599.375,5367.75,6130.5375,2223,7434.5,0,0,0,1000,13,Cumulative infectious days
no_testing,No testing,5e-4,"50 per 100,000",NA,TRUE,With symptom screening,10,10x,NA,NA,0,84,cume_n_infection_daily,1000,4141.436,848.2634315195093,4006.5,3141.5,3291.75,3448.375,4602.75,5379.950000000001,6143.1624999999995,2223,7556.5,0,0,0,1000,14,Cumulative infectious days
pcr_three_days_after,PCR 3 days after,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,1,1x,NA,NA,0,67,cume_n_infection_daily,1000,183.4705,36.13881422575516,176.5,135,143.5,155,207,235.5,262.525,107,320.5,0,0,0,1000,-3,Cumulative infectious days
pcr_three_days_after,PCR 3 days after,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,1,1x,NA,NA,0,68,cume_n_infection_daily,1000,366.8465,71.82459509256012,352.25,270.97499999999997,288.45,309.5,412,470.5,522.525,213.5,628,0,0,0,1000,-2,Cumulative infectious days
pcr_three_days_after,PCR 3 days after,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,1,1x,NA,NA,0,69,cume_n_infection_daily,1000,550.757,106.69987729521911,531.5,409.48749999999995,435.95,465.5,614.5,705,789.5250000000001,316.5,934,0,0,0,1000,-1,Cumulative infectious days
pcr_three_days_after,PCR 3 days after,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,1,1x,NA,NA,0,70,cume_n_infection_daily,1000,734.9385,141.77131964831543,709.25,551.5,583.95,622.875,816.125,943.5999999999999,1060.125,432.5,1236,0,0,0,1000,0,Cumulative infectious days
pcr_three_days_after,PCR 3 days after,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,1,1x,NA,NA,0,71,cume_n_infection_daily,1000,863.5585,166.1792537356036,833,650.95,690.45,727,957.5,1109.05,1245.3999999999996,510,1457,0,0,0,1000,1,Cumulative infectious days
pcr_three_days_after,PCR 3 days after,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,1,1x,NA,NA,0,72,cume_n_infection_daily,1000,937.367,180.7077505313541,906.25,708.4875000000001,748,790.875,1039,1201.6000000000004,1355.4374999999998,551.5,1597,0,0,0,1000,2,Cumulative infectious days
pcr_three_days_after,PCR 3 days after,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,1,1x,NA,NA,0,73,cume_n_infection_daily,1000,957.901,185.9397019782805,927.5,722.45,764.9499999999999,805.5,1061.5,1233.0500000000002,1386.7374999999993,563.5,1638.5,0,0,0,1000,3,Cumulative infectious days
pcr_three_days_after,PCR 3 days after,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,1,1x,NA,NA,0,74,cume_n_infection_daily,1000,982.7805,193.2976035373519,953.75,740.4875000000001,783.95,823.375,1089.625,1265.0500000000002,1440.9499999999996,578,1694,0,0,0,1000,4,Cumulative infectious days
pcr_three_days_after,PCR 3 days after,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,1,1x,NA,NA,0,75,cume_n_infection_daily,1000,1018.9485,204.69921682096665,984,766.975,811.4499999999999,851.5,1131.125,1317.1000000000001,1515.0375000000001,597,1781.5,0,0,0,1000,5,Cumulative infectious days
pcr_three_days_after,PCR 3 days after,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,1,1x,NA,NA,0,76,cume_n_infection_daily,1000,1076.4065,220.32344502612105,1033.5,807.9875,854.45,899,1201,1396.15,1598.1374999999998,621.5,1895.5,0,0,0,1000,6,Cumulative infectious days
pcr_three_days_after,PCR 3 days after,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,1,1x,NA,NA,0,77,cume_n_infection_daily,1000,1162.912,239.60741008359273,1105,867.4875000000001,920.9499999999999,972.375,1298.375,1499.7,1733.0749999999998,655.5,2041.5,0,0,0,1000,7,Cumulative infectious days
pcr_three_days_after,PCR 3 days after,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,1,1x,NA,NA,0,78,cume_n_infection_daily,1000,1275.1125,259.7788677970245,1207.75,963.4625,1018,1066.5,1427,1628.6000000000001,1883.8624999999997,721.5,2224,0,0,0,1000,8,Cumulative infectious days
pcr_three_days_after,PCR 3 days after,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,1,1x,NA,NA,0,79,cume_n_infection_daily,1000,1393.991,282.8644378659311,1307,1052.4625,1116.5,1169.375,1563.125,1777.4500000000003,2061.2374999999997,816.5,2439,0,0,0,1000,9,Cumulative infectious days
pcr_three_days_after,PCR 3 days after,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,1,1x,NA,NA,0,80,cume_n_infection_daily,1000,1499.131,311.98643379780776,1404.5,1119.4375,1185,1253.75,1690.375,1935.0000000000002,2238.525,842.5,2666.5,0,0,0,1000,10,Cumulative infectious days
pcr_three_days_after,PCR 3 days after,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,1,1x,NA,NA,0,81,cume_n_infection_daily,1000,1576.8575,346.9677312810232,1478.75,1141.9625,1207.45,1308.875,1790.5,2059.25,2386.2499999999995,842.5,2874.5,0,0,0,1000,11,Cumulative infectious days
pcr_three_days_after,PCR 3 days after,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,1,1x,NA,NA,0,82,cume_n_infection_daily,1000,1622.36,382.46974717944363,1524,1141.9625,1207.95,1318.125,1864.125,2156.9500000000003,2512.6625,842.5,3050.5,0,0,0,1000,12,Cumulative infectious days
pcr_three_days_after,PCR 3 days after,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,1,1x,NA,NA,0,83,cume_n_infection_daily,1000,1642.85,407.9908357083796,1535.75,1141.9625,1207.95,1318.125,1889.25,2222.75,2589.0249999999996,842.5,3179,0,0,0,1000,13,Cumulative infectious days
pcr_three_days_after,PCR 3 days after,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,1,1x,NA,NA,0,84,cume_n_infection_daily,1000,1649.406,420.44033850505144,1535.75,1141.9625,1207.95,1318.125,1890.875,2253.55,2631.7499999999995,842.5,3291.5,0,0,0,1000,14,Cumulative infectious days
pcr_three_days_after,PCR 3 days after,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,2,2x,NA,NA,0,67,cume_n_infection_daily,3000,183.54066666666668,36.32857830169929,176.5,135,145,155,205.5,236,265.01250000000005,68,332,0,0,0,3000,-3,Cumulative infectious days
pcr_three_days_after,PCR 3 days after,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,2,2x,NA,NA,0,68,cume_n_infection_daily,3000,366.9175,72.3279663891545,351,271.5,290,309.5,410,471.54999999999995,532.5375000000001,147.5,668.5,0,0,0,3000,-2,Cumulative infectious days
pcr_three_days_after,PCR 3 days after,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,2,2x,NA,NA,0,69,cume_n_infection_daily,3000,550.2201666666666,107.85393255182919,526.5,411.9875,437,464.375,612.5,708,796.5250000000001,235.5,1007,0,0,0,3000,-1,Cumulative infectious days
pcr_three_days_after,PCR 3 days after,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,2,2x,NA,NA,0,70,cume_n_infection_daily,3000,733.4413333333333,143.07295988005038,702.5,555.9749999999999,584.5,620,814.5,945.5,1068.525,306,1330.5,0,0,0,3000,0,Cumulative infectious days
pcr_three_days_after,PCR 3 days after,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,2,2x,NA,NA,0,71,cume_n_infection_daily,3000,861.7776666666666,167.81437003075303,822.75,655.5,689,726.5,955,1112,1261,360,1558,0,0,0,3000,1,Cumulative infectious days
pcr_three_days_after,PCR 3 days after,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,2,2x,NA,NA,0,72,cume_n_infection_daily,3000,935.5041666666667,182.58919510939248,891.75,714.5,748.5,789,1037.5,1209.5,1364.0750000000003,397.5,1692,0,0,0,3000,2,Cumulative infectious days
