testing_type,testing_cat,prob_inf,prob_inf_cat,sens_type,sens_cat,prop_subclin,prop_subclin_cat,symptom_adherence,risk_multiplier,risk_multi_cat,rapid_test_multiplier,rapid_test_cat,if_threshold,time_step,metric,n,mean,sd,median,p025,p100,p250,p750,p900,p975,min,max,n_missing,n_infinite,n_nan,n_total,quarantine_adherence,relative_time,metric_cat,symptom_adherence_cat
rapid_same_day_5_day_quarantine_pcr,"Same-day Rapid Test
+ 5-day quarantine",0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.6000000000000001,2,2x,0.9,90%,0,78,cume_n_infection_daily,3000,2253.275273333333,407.77222981004974,2244.59,1801.6625,1855.652,1916.87,2443.5449999999996,2853.42,3263.2414999999996,1302.8799999999999,3901.3999999999996,0,0,0,3000,0.8,8,Cumulative infectious days,60%
rapid_same_day_5_day_quarantine_pcr,"Same-day Rapid Test
+ 5-day quarantine",0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.6000000000000001,2,2x,0.9,90%,0,79,cume_n_infection_daily,3000,2358.260873333333,431.06137499646366,2359.8500000000004,1886.0625,1944.576,1999.79,2560.95,2994.948,3416.0620000000004,1365.12,4107.18,0,0,0,3000,0.8,9,Cumulative infectious days,60%
rapid_same_day_5_day_quarantine_pcr,"Same-day Rapid Test
+ 5-day quarantine",0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.6000000000000001,2,2x,0.9,90%,0,80,cume_n_infection_daily,3000,2436.1296666666667,457.46520904929923,2430.9399999999996,1929.3184999999999,1996.116,2055.08,2653.0699999999997,3107.6079999999993,3559.9865000000004,1385.06,4304.639999999999,0,0,0,3000,0.8,10,Cumulative infectious days,60%
rapid_same_day_5_day_quarantine_pcr,"Same-day Rapid Test
+ 5-day quarantine",0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.6000000000000001,2,2x,0.9,90%,0,81,cume_n_infection_daily,3000,2486.09896,482.59598514231016,2475.29,1942.558,2014.29,2084.3399999999997,2722.015,3195.566,3681.3464999999997,1385.06,4473.1,0,0,0,3000,0.8,11,Cumulative infectious days,60%
rapid_same_day_5_day_quarantine_pcr,"Same-day Rapid Test
+ 5-day quarantine",0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.6000000000000001,2,2x,0.9,90%,0,82,cume_n_infection_daily,3000,2513.023573333333,503.79588373644725,2489.48,1942.558,2015.3859999999997,2091.455,2764.715,3251.278,3757.396499999999,1385.06,4615.86,0,0,0,3000,0.8,12,Cumulative infectious days,60%
rapid_same_day_5_day_quarantine_pcr,"Same-day Rapid Test
+ 5-day quarantine",0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.6000000000000001,2,2x,0.9,90%,0,83,cume_n_infection_daily,3000,2524.3712666666665,517.6880903106413,2489.48,1942.558,2015.3859999999997,2091.455,2784.8449999999993,3285.6619999999994,3816.611,1385.06,4733.5199999999995,0,0,0,3000,0.8,13,Cumulative infectious days,60%
rapid_same_day_5_day_quarantine_pcr,"Same-day Rapid Test
+ 5-day quarantine",0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.6000000000000001,2,2x,0.9,90%,0,84,cume_n_infection_daily,3000,2527.938913333333,524.3202143408242,2489.48,1942.558,2015.3859999999997,2091.455,2787.43,3294.6539999999995,3848.3244999999997,1385.06,4803.139999999999,0,0,0,3000,0.8,14,Cumulative infectious days,60%
rapid_same_day_5_day_quarantine_pcr,"Same-day Rapid Test
+ 5-day quarantine",0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,0.9,90%,0,67,cume_n_infection_daily,3000,553.2838333333333,104.40521141860053,549.25,429.5,449,467,604.5,707,808.6125000000004,316,978.5,0,0,0,3000,0.8,-3,Cumulative infectious days,80% (baseline)
rapid_same_day_5_day_quarantine_pcr,"Same-day Rapid Test
+ 5-day quarantine",0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,0.9,90%,0,68,cume_n_infection_daily,3000,1106.2366666666667,207.75977120157825,1102.5,864.5,899.5,934.5,1205,1414.5,1621.0875000000003,629,1950.5,0,0,0,3000,0.8,-2,Cumulative infectious days,80% (baseline)
rapid_same_day_5_day_quarantine_pcr,"Same-day Rapid Test
+ 5-day quarantine",0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,0.9,90%,0,69,cume_n_infection_daily,3000,1658.618,310.8050484929788,1655.25,1302.5,1349.9499999999998,1403,1803.125,2122.1,2433.1125,946.5,2905.5,0,0,0,3000,0.8,-1,Cumulative infectious days,80% (baseline)
rapid_same_day_5_day_quarantine_pcr,"Same-day Rapid Test
+ 5-day quarantine",0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,0.9,90%,0,70,cume_n_infection_daily,3000,1728.5982666666666,325.38640620259895,1728.3000000000002,1357.4975,1406.08,1461.3500000000001,1878.9750000000001,2212.6,2549.6450000000004,985,3032.6,0,0,0,3000,0.8,0,Cumulative infectious days,80% (baseline)
rapid_same_day_5_day_quarantine_pcr,"Same-day Rapid Test
+ 5-day quarantine",0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,0.9,90%,0,71,cume_n_infection_daily,3000,1746.0577666666666,328.8192326092309,1745.5,1371.6470000000002,1420.6119999999999,1476.0950000000003,1896.96,2234.2360000000003,2579.9825,995.5999999999999,3062.2,0,0,0,3000,0.8,1,Cumulative infectious days,80% (baseline)
rapid_same_day_5_day_quarantine_pcr,"Same-day Rapid Test
+ 5-day quarantine",0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,0.9,90%,0,72,cume_n_infection_daily,3000,1768.4170333333334,333.13632297168266,1768.76,1390.0795,1439.1380000000001,1494.35,1920.6299999999999,2260.608,2608.701,1008.98,3097.66,0,0,0,3000,0.8,2,Cumulative infectious days,80% (baseline)
rapid_same_day_5_day_quarantine_pcr,"Same-day Rapid Test
+ 5-day quarantine",0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,0.9,90%,0,73,cume_n_infection_daily,3000,1796.5223733333332,340.6921162400494,1797.4,1412.7154999999998,1461.866,1516.2549999999999,1952.235,2297.1879999999996,2649.3285000000005,1022.8599999999999,3160.5199999999995,0,0,0,3000,0.8,3,Cumulative infectious days,80% (baseline)
rapid_same_day_5_day_quarantine_pcr,"Same-day Rapid Test
+ 5-day quarantine",0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,0.9,90%,0,74,cume_n_infection_daily,3000,1839.83896,352.3837174385668,1841.32,1444.231,1495.3359999999998,1549.9750000000001,2000.61,2360.9339999999997,2728.5475,1039.62,3247.3799999999997,0,0,0,3000,0.8,4,Cumulative infectious days,80% (baseline)
rapid_same_day_5_day_quarantine_pcr,"Same-day Rapid Test
+ 5-day quarantine",0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,0.9,90%,0,75,cume_n_infection_daily,3000,1911.5490533333332,364.35086777160166,1909.9099999999999,1501.5169999999998,1554.672,1611.075,2077.8450000000003,2448.4979999999996,2818.9970000000008,1074.7,3356.7399999999993,0,0,0,3000,0.8,5,Cumulative infectious days,80% (baseline)
rapid_same_day_5_day_quarantine_pcr,"Same-day Rapid Test
+ 5-day quarantine",0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,0.9,90%,0,76,cume_n_infection_daily,3000,2007.5742133333333,376.91689985501216,2001.52,1582.9554999999998,1635.472,1697.635,2183.065,2563.2459999999996,2939.1839999999997,1138.56,3508.3399999999997,0,0,0,3000,0.8,6,Cumulative infectious days,80% (baseline)
rapid_same_day_5_day_quarantine_pcr,"Same-day Rapid Test
+ 5-day quarantine",0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,0.9,90%,0,77,cume_n_infection_daily,3000,2121.82316,389.9719375882276,2111.15,1682.0585,1736.478,1800.3199999999997,2304.75,2695.9259999999995,3080.8595,1210.08,3680.24,0,0,0,3000,0.8,7,Cumulative infectious days,80% (baseline)
rapid_same_day_5_day_quarantine_pcr,"Same-day Rapid Test
+ 5-day quarantine",0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,0.9,90%,0,78,cume_n_infection_daily,3000,2242.9709199999998,405.51826078624043,2232.6,1793.3065000000001,1848.466,1909.4450000000002,2433.97,2843.008,3240.137,1294.24,3868.7,0,0,0,3000,0.8,8,Cumulative infectious days,80% (baseline)
rapid_same_day_5_day_quarantine_pcr,"Same-day Rapid Test
+ 5-day quarantine",0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,0.9,90%,0,79,cume_n_infection_daily,3000,2347.954853333333,428.7936147356416,2347.89,1878.9544999999998,1936.8,1991.2399999999998,2550.56,2983.294,3400.8774999999996,1357.6,4073.2399999999993,0,0,0,3000,0.8,9,Cumulative infectious days,80% (baseline)
rapid_same_day_5_day_quarantine_pcr,"Same-day Rapid Test
+ 5-day quarantine",0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,0.9,90%,0,80,cume_n_infection_daily,3000,2425.8219,455.18369450164846,2420.4599999999996,1920.6474999999996,1987.5659999999996,2046.9099999999996,2646.3399999999997,3096.298,3539.4720000000007,1378.1799999999998,4270.12,0,0,0,3000,0.8,10,Cumulative infectious days,80% (baseline)
rapid_same_day_5_day_quarantine_pcr,"Same-day Rapid Test
+ 5-day quarantine",0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,0.9,90%,0,81,cume_n_infection_daily,3000,2475.78858,480.30403171492406,2463,1934.8384999999998,2006.0159999999998,2075.615,2713.9649999999997,3178.8259999999996,3659.107,1378.1799999999998,4438,0,0,0,3000,0.8,11,Cumulative infectious days,80% (baseline)
rapid_same_day_5_day_quarantine_pcr,"Same-day Rapid Test
+ 5-day quarantine",0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,0.9,90%,0,82,cume_n_infection_daily,3000,2502.7123199999996,501.49760193291627,2476.46,1934.8384999999998,2006.674,2083.835,2756.7749999999996,3241.016,3733.2345000000005,1378.1799999999998,4580.179999999999,0,0,0,3000,0.8,12,Cumulative infectious days,80% (baseline)
rapid_same_day_5_day_quarantine_pcr,"Same-day Rapid Test
+ 5-day quarantine",0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,0.9,90%,0,83,cume_n_infection_daily,3000,2514.058133333333,515.3856066385882,2476.46,1934.8384999999998,2006.674,2083.835,2775.4349999999995,3271.2599999999993,3796.353,1378.1799999999998,4697.26,0,0,0,3000,0.8,13,Cumulative infectious days,80% (baseline)
rapid_same_day_5_day_quarantine_pcr,"Same-day Rapid Test
+ 5-day quarantine",0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,0.9,90%,0,84,cume_n_infection_daily,3000,2517.6268066666667,522.0176131389422,2476.46,1934.8384999999998,2006.674,2083.835,2777.365,3283.5040000000004,3820.6240000000007,1378.1799999999998,4766.619999999999,0,0,0,3000,0.8,14,Cumulative infectious days,80% (baseline)
rapid_same_day_5_day_quarantine_pcr,"Same-day Rapid Test
+ 5-day quarantine",0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,1,2,2x,0.9,90%,0,67,cume_n_infection_daily,3000,553.2838333333333,104.40521141860053,549.25,429.5,449,467,604.5,707,808.6125000000004,316,978.5,0,0,0,3000,0.8,-3,Cumulative infectious days,100%
rapid_same_day_5_day_quarantine_pcr,"Same-day Rapid Test
+ 5-day quarantine",0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,1,2,2x,0.9,90%,0,68,cume_n_infection_daily,3000,1106.2366666666667,207.75977120157825,1102.5,864.5,899.5,934.5,1205,1414.5,1621.0875000000003,629,1950.5,0,0,0,3000,0.8,-2,Cumulative infectious days,100%
rapid_same_day_5_day_quarantine_pcr,"Same-day Rapid Test
+ 5-day quarantine",0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,1,2,2x,0.9,90%,0,69,cume_n_infection_daily,3000,1658.618,310.8050484929788,1655.25,1302.5,1349.9499999999998,1403,1803.125,2122.1,2433.1125,946.5,2905.5,0,0,0,3000,0.8,-1,Cumulative infectious days,100%
rapid_same_day_5_day_quarantine_pcr,"Same-day Rapid Test
+ 5-day quarantine",0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,1,2,2x,0.9,90%,0,70,cume_n_infection_daily,3000,1719.6001666666666,323.6302090669418,1718.25,1351.4875,1399.5,1453.5,1869.5,2199.5,2540.5250000000005,977.5,3013.5,0,0,0,3000,0.8,0,Cumulative infectious days,100%
rapid_same_day_5_day_quarantine_pcr,"Same-day Rapid Test
+ 5-day quarantine",0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,1,2,2x,0.9,90%,0,71,cume_n_infection_daily,3000,1736.0324,326.74212365211844,1735.3500000000001,1364.4975,1413.29,1467.1,1887.5,2219.43,2562.8150000000005,987.6999999999999,3040,0,0,0,3000,0.8,1,Cumulative infectious days,100%
rapid_same_day_5_day_quarantine_pcr,"Same-day Rapid Test
+ 5-day quarantine",0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,1,2,2x,0.9,90%,0,72,cume_n_infection_daily,3000,1758.1055666666666,330.7791860375298,1757,1382,1432.18,1485.375,1911.2999999999997,2244.59,2592.9525000000003,1001.9,3072.6,0,0,0,3000,0.8,2,Cumulative infectious days,100%
rapid_same_day_5_day_quarantine_pcr,"Same-day Rapid Test
+ 5-day quarantine",0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,1,2,2x,0.9,90%,0,73,cume_n_infection_daily,3000,1786.1631,338.28524765053334,1786.05,1404.0925,1454.3899999999999,1507.875,1942.3750000000002,2283.1,2633.4925000000003,1016.5,3133.5,0,0,0,3000,0.8,3,Cumulative infectious days,100%
rapid_same_day_5_day_quarantine_pcr,"Same-day Rapid Test
+ 5-day quarantine",0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,1,2,2x,0.9,90%,0,74,cume_n_infection_daily,3000,1829.4924666666666,350.03757879991434,1829.9499999999998,1436.3949999999998,1486.89,1541.1750000000002,1990.1249999999998,2347.4199999999996,2707.9174999999996,1033.6999999999998,3219.2,0,0,0,3000,0.8,4,Cumulative infectious days,100%
rapid_same_day_5_day_quarantine_pcr,"Same-day Rapid Test
+ 5-day quarantine",0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,1,2,2x,0.9,90%,0,75,cume_n_infection_daily,3000,1901.2184666666667,362.06194976938104,1897.85,1493.1925,1546.2799999999997,1602.3250000000003,2068.525,2436.83,2802.0025,1067,3330.2,0,0,0,3000,0.8,5,Cumulative infectious days,100%
rapid_same_day_5_day_quarantine_pcr,"Same-day Rapid Test
+ 5-day quarantine",0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,1,2,2x,0.9,90%,0,76,cume_n_infection_daily,3000,1997.2594666666666,374.67000683497844,1988.75,1575.495,1628.49,1688.6,2172.125,2549.02,2920.9100000000003,1130.5,3478,0,0,0,3000,0.8,6,Cumulative infectious days,100%
rapid_same_day_5_day_quarantine_pcr,"Same-day Rapid Test
+ 5-day quarantine",0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,1,2,2x,0.9,90%,0,77,cume_n_infection_daily,3000,2111.5157,387.75489726152193,2099,1674.37,1729.1,1791.1749999999997,2293.7749999999996,2684.6499999999996,3059.0275,1201.6,3648.7,0,0,0,3000,0.8,7,Cumulative infectious days,100%
rapid_same_day_5_day_quarantine_pcr,"Same-day Rapid Test
+ 5-day quarantine",0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,1,2,2x,0.9,90%,0,78,cume_n_infection_daily,3000,2232.6665666666668,403.3173164206902,2219.2,1785.9699999999998,1841.57,1901.225,2424.125,2827.64,3219.2225,1285.6,3836,0,0,0,3000,0.8,8,Cumulative infectious days,100%
rapid_same_day_5_day_quarantine_pcr,"Same-day Rapid Test
+ 5-day quarantine",0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,1,2,2x,0.9,90%,0,79,cume_n_infection_daily,3000,2337.648833333333,426.57727564417235,2335.45,1872.0974999999999,1927.4899999999998,1982.25,2541.75,2971.5,3379.3374999999996,1349,4039.2999999999997,0,0,0,3000,0.8,9,Cumulative infectious days,100%
rapid_same_day_5_day_quarantine_pcr,"Same-day Rapid Test
+ 5-day quarantine",0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,1,2,2x,0.9,90%,0,80,cume_n_infection_daily,3000,2415.514133333333,452.95161552007914,2408.75,1913.4925,1978.4599999999996,2039.3250000000003,2637.8999999999996,3082.3199999999997,3524.0275,1371.2999999999997,4235.5999999999995,0,0,0,3000,0.8,10,Cumulative infectious days,100%
rapid_same_day_5_day_quarantine_pcr,"Same-day Rapid Test
+ 5-day quarantine",0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,1,2,2x,0.9,90%,0,81,cume_n_infection_daily,3000,2465.4782,478.05969750951357,2449.3999999999996,1927.3949999999995,1996.6599999999999,2068.325,2706.6499999999996,3168.1899999999996,3639.005,1371.2999999999997,4402.9,0,0,0,3000,0.8,11,Cumulative infectious days,100%
rapid_same_day_5_day_quarantine_pcr,"Same-day Rapid Test
+ 5-day quarantine",0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,1,2,2x,0.9,90%,0,82,cume_n_infection_daily,3000,2492.4010666666663,499.24541217660544,2463.9,1927.3949999999995,1997.3,2075.6,2748.4249999999997,3230.95,3712.1125,1371.2999999999997,4544.5,0,0,0,3000,0.8,12,Cumulative infectious days,100%
rapid_same_day_5_day_quarantine_pcr,"Same-day Rapid Test
+ 5-day quarantine",0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,1,2,2x,0.9,90%,0,83,cume_n_infection_daily,3000,2503.745,513.128170650217,2463.9,1927.3949999999995,1997.3,2075.6,2766.3999999999996,3256.62,3775.9049999999997,1371.2999999999997,4661,0,0,0,3000,0.8,13,Cumulative infectious days,100%
rapid_same_day_5_day_quarantine_pcr,"Same-day Rapid Test
+ 5-day quarantine",0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,1,2,2x,0.9,90%,0,84,cume_n_infection_daily,3000,2507.3147,519.7595516047827,2463.9,1927.3949999999995,1997.3,2075.6,2768.8999999999996,3269.2299999999996,3799.1199999999994,1371.2999999999997,4730.0999999999995,0,0,0,3000,0.8,14,Cumulative infectious days,100%
pcr_three_days_before_5_day_quarantine_pcr,"PCR 3 days before +
5-day quarantine",0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0,2,2x,NA,NA,0,67,cume_n_infection_daily,3000,304.9485,59.719648440748784,296,230.98749999999998,243,256.5,336.125,394,444.03750000000014,160,540,0,0,0,3000,0.8,-3,Cumulative infectious days,0%
pcr_three_days_before_5_day_quarantine_pcr,"PCR 3 days before +
5-day quarantine",0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0,2,2x,NA,NA,0,68,cume_n_infection_daily,3000,362.8333333333333,74.04128077841887,351.75,272.4875,286.5,303,401,473,537.0250000000001,186.5,663,0,0,0,3000,0.8,-2,Cumulative infectious days,0%
pcr_three_days_before_5_day_quarantine_pcr,"PCR 3 days before +
5-day quarantine",0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0,2,2x,NA,NA,0,69,cume_n_infection_daily,3000,427.2663333333333,92.1630181102555,411.5,315,334,353,472.5,563.55,642.5125,216.5,806.5,0,0,0,3000,0.8,-1,Cumulative infectious days,0%
pcr_three_days_before_5_day_quarantine_pcr,"PCR 3 days before +
5-day quarantine",0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0,2,2x,NA,NA,0,70,cume_n_infection_daily,3000,510.62716666666665,120.89028455148303,486,371.5,394,415.5,567.125,676.0999999999999,813.0250000000001,255,1019,0,0,0,3000,0.8,0,Cumulative infectious days,0%
pcr_three_days_before_5_day_quarantine_pcr,"PCR 3 days before +
5-day quarantine",0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0,2,2x,NA,NA,0,71,cume_n_infection_daily,3000,536.2182333333333,130.42793841780548,505.2,388.20000000000005,412.09000000000003,434.95,597.1999999999999,711.95,871.4150000000001,264.79999999999995,1079.2,0,0,0,3000,0.8,1,Cumulative infectious days,0%
pcr_three_days_before_5_day_quarantine_pcr,"PCR 3 days before +
5-day quarantine",0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0,2,2x,NA,NA,0,72,cume_n_infection_daily,3000,578.3895666666666,142.40723465226753,542.1,418.97999999999996,443.78,468.5,649.4,767.73,948.8125,285.79999999999995,1159.7,0,0,0,3000,0.8,2,Cumulative infectious days,0%
pcr_three_days_before_5_day_quarantine_pcr,"PCR 3 days before +
5-day quarantine",0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0,2,2x,NA,NA,0,73,cume_n_infection_daily,3000,640.5814666666666,154.87586685652613,598,468.59749999999997,495.6,521.075,720.8249999999998,844.8599999999999,1049.31,323,1257.6999999999998,0,0,0,3000,0.8,3,Cumulative infectious days,0%
pcr_three_days_before_5_day_quarantine_pcr,"PCR 3 days before +
5-day quarantine",0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0,2,2x,NA,NA,0,74,cume_n_infection_daily,3000,725.2888333333333,169.08783020493627,680.4499999999999,535.5,564.3,591.7,814.8749999999999,946.31,1166.5,370.79999999999995,1401.8,0,0,0,3000,0.8,4,Cumulative infectious days,0%
pcr_three_days_before_5_day_quarantine_pcr,"PCR 3 days before +
5-day quarantine",0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0,2,2x,NA,NA,0,75,cume_n_infection_daily,3000,835.9450333333333,184.11962841548112,789.3,630.0975,657.28,690.175,934.5999999999999,1077.52,1310.4350000000002,433.79999999999995,1569.5,0,0,0,3000,0.8,5,Cumulative infectious days,0%
pcr_three_days_before_5_day_quarantine_pcr,"PCR 3 days before +
5-day quarantine",0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0,2,2x,NA,NA,0,76,cume_n_infection_daily,3000,962.4474999999999,200.67591106269734,911.8,734.4875,768.66,804.375,1070.475,1232.04,1469.7100000000003,528,1757.5,0,0,0,3000,0.8,6,Cumulative infectious days,0%
pcr_three_days_before_5_day_quarantine_pcr,"PCR 3 days before +
5-day quarantine",0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0,2,2x,NA,NA,0,77,cume_n_infection_daily,3000,1093.6691666666666,218.67139404175146,1041.6999999999998,847.29,882.0899999999999,919.6999999999998,1212.6999999999998,1391.9199999999996,1635.7925,613.8,1957.4999999999998,0,0,0,3000,0.8,7,Cumulative infectious days,0%
pcr_three_days_before_5_day_quarantine_pcr,"PCR 3 days before +
5-day quarantine",0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0,2,2x,NA,NA,0,78,cume_n_infection_daily,3000,1219.4159666666665,237.34331901015975,1165.8,958.3974999999998,995.3,1031.9749999999997,1350.9999999999998,1548.62,1801.6025,699.5999999999999,2145.3999999999996,0,0,0,3000,0.8,8,Cumulative infectious days,0%
pcr_three_days_before_5_day_quarantine_pcr,"PCR 3 days before +
5-day quarantine",0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0,2,2x,NA,NA,0,79,cume_n_infection_daily,3000,1325.2341999999999,260.52475099112235,1286.1499999999996,1047.2649999999999,1082.09,1115.5,1470.1999999999998,1691.8999999999996,1946.7099999999998,764.0999999999999,2354.9999999999995,0,0,0,3000,0.8,9,Cumulative infectious days,0%
